Sn Oxide,,SnSiO2 0.13%,,SnSiO2 0.5%,,SnSiO2 2%,,SnSiO2 6%,
wavelength (nm),intensity,wavelength (nm),intensity,wavelength (nm),intensity,wavelength (nm),intensity,wavelength (nm),intensity
997.0100447555,1.54644176978384E-06,997.0100447555,0.0008180677,997.0100447555,1.54644176978384E-06,997.0100447555,2.47430683165415E-05,997.0100447555,1.54644176978384E-06
997.4300447684,1.54513968583669E-06,997.4300447684,0.0008173789,997.4300447684,1.54513968583669E-06,997.4300447684,2.4722234973387E-05,997.4300447684,1.54513968583669E-06
997.8500447862,1.54383924570421E-06,997.8500447862,0.000816691,997.8500447862,1.54383924570421E-06,997.8500447862,2.47014279312674E-05,997.8500447862,1.54383924570421E-06
998.2700448441,1.54254044662061E-06,998.2700448441,0.0008160039,998.2700448441,1.54254044662061E-06,998.2700448441,2.46806471459297E-05,998.2700448441,1.54254044662061E-06
998.6900448171,1.54124328582586E-06,998.6900448171,0.0008153177,998.6900448171,1.54124328582586E-06,998.6900448171,2.46598925732138E-05,998.6900448171,1.54124328582586E-06
999.1100448221,1.53994776056579E-06,999.1100448221,0.0008146324,999.1100448221,1.53994776056579E-06,999.1100448221,2.46391641690526E-05,999.1100448221,1.53994776056579E-06
999.5300448965,1.53865386809197E-06,999.5300448965,0.0008139479,999.5300448965,1.53865386809197E-06,999.5300448965,2.46184618894715E-05,999.5300448965,1.53865386809197E-06
999.9500449176,1.53736160566176E-06,999.9500449176,0.0008132643,999.9500449176,1.53736160566176E-06,999.9500449176,2.45977856905882E-05,999.9500449176,1.53736160566176E-06
1000.3800449042,0.000001536,1000.3800449042,0.0008125653,1000.3800449042,0.000001536,1000.3800449042,2.45766441750731E-05,1000.3800449042,0.000001536
1000.8000449328,1.53475128904131E-06,1000.8000449328,0.0008118834,1000.8000449328,1.53475128904131E-06,1000.8000449328,0.000024556,1000.8000449328,1.53475128904131E-06
1001.2200449357,1.53346393892589E-06,1001.2200449357,0.0008112024,1001.2200449357,1.53346393892589E-06,1001.2200449357,2.45354230228143E-05,1001.2200449357,1.53346393892589E-06
1001.6400449542,1.53217820787626E-06,1001.6400449542,0.0008105223,1001.6400449542,1.53217820787626E-06,1001.6400449542,2.45148513260201E-05,1001.6400449542,1.53217820787626E-06
1002.0600450304,1.53089409317853E-06,1002.0600450304,0.000809843,1002.0600450304,1.53089409317853E-06,1002.0600450304,2.44943054908565E-05,1002.0600450304,1.53089409317853E-06
1002.4800450452,1.52961159212453E-06,1002.4800450452,0.0008091645,1002.4800450452,1.52961159212453E-06,1002.4800450452,2.44737854739924E-05,1002.4800450452,1.52961159212453E-06
1002.9000450421,1.52833070201173E-06,1002.9000450421,0.0008084869,1002.9000450421,1.52833070201173E-06,1002.9000450421,2.44532912321877E-05,1002.9000450421,1.52833070201173E-06
1003.3200450656,1.52705142014328E-06,1003.3200450656,0.0008078102,1003.3200450656,1.52705142014328E-06,1003.3200450656,2.44328227222924E-05,1003.3200450656,1.52705142014328E-06
1003.7400450796,1.52577374382795E-06,1003.7400450796,0.0008071343,1003.7400450796,1.52577374382795E-06,1003.7400450796,2.44123799012472E-05,1003.7400450796,1.52577374382795E-06
1004.1600450489,1.52449767038015E-06,1004.1600450489,0.0008064593,1004.1600450489,1.52449767038015E-06,1004.1600450489,0.000024392,1004.1600450489,1.52449767038015E-06
1004.5800451014,1.52322319711991E-06,1004.5800451014,0.0008057851,1004.5800451014,1.52322319711991E-06,1004.5800451014,2.43715711539186E-05,1004.5800451014,1.52322319711991E-06
1005.0000451222,0.000001522,1005.0000451222,0.0008051117,1005.0000451222,0.000001522,1005.0000451222,2.43512051419654E-05,1005.0000451222,0.000001522
1005.4200451593,1.52067904047014E-06,1005.4200451593,0.0008044392,1005.4200451593,1.52067904047014E-06,1005.4200451593,2.43308646475222E-05,1005.4200451593,1.52067904047014E-06
1005.8400451804,1.51940935174859E-06,1005.8400451804,0.0008037675,1005.8400451804,1.51940935174859E-06,1005.8400451804,2.43105496279774E-05,1005.8400451804,1.51940935174859E-06
1006.2600451536,1.51814125255052E-06,1006.2600451536,0.0008030967,1006.2600451536,1.51814125255052E-06,1006.2600451536,3.7953531313763E-05,1006.2600451536,1.51814125255052E-06
1006.6800452112,1.5168747402238E-06,1006.6800452112,0.0008024267,1006.6800452112,1.5168747402238E-06,1006.6800452112,3.7921868505595E-05,1006.6800452112,1.5168747402238E-06
1007.1000452414,1.51560981212184E-06,1007.1000452414,0.0008017576,1007.1000452414,1.51560981212184E-06,1007.1000452414,3.7890245303046E-05,1007.1000452414,1.51560981212184E-06
1007.5200452143,1.51434646560355E-06,1007.5200452143,0.0008010893,1007.5200452143,1.51434646560355E-06,1007.5200452143,3.78586616400889E-05,1007.5200452143,1.51434646560355E-06
1007.9400452648,1.51308469803336E-06,1007.9400452648,0.0008004218,1007.9400452648,1.51308469803336E-06,1007.9400452648,3.7827117450834E-05,1007.9400452648,1.51308469803336E-06
1008.3600452828,1.51182450678117E-06,1008.3600452828,0.0007997552,1008.3600452828,1.51182450678117E-06,1008.3600452828,3.77956126695292E-05,1008.3600452828,1.51182450678117E-06
1008.7800453228,1.51056588922236E-06,1008.7800453228,0.0007990894,1008.7800453228,1.51056588922236E-06,1008.7800453228,3.7764147230559E-05,1008.7800453228,1.51056588922236E-06
1009.2000452759,1.50930884273778E-06,1009.2000452759,0.0007984244,1009.2000452759,1.50930884273778E-06,1009.2000452759,3.77327210684444E-05,1009.2000452759,1.50930884273778E-06
1009.6200453623,1.5080533647137E-06,1009.6200453623,0.0008686387,1009.6200453623,1.5080533647137E-06,1009.6200453623,3.77013341178426E-05,1009.6200453623,1.5080533647137E-06
1010.0400453102,1.50679945254186E-06,1010.0400453102,0.0008679165,1010.0400453102,1.50679945254186E-06,1010.0400453102,0.00003767,1010.0400453102,1.50679945254186E-06
1010.4600453416,1.5055471036194E-06,1010.4600453416,0.0008671951,1010.4600453416,1.5055471036194E-06,1010.4600453416,3.7638677590485E-05,1010.4600453416,1.5055471036194E-06
1010.8800453503,1.50429631534886E-06,1010.8800453503,0.0008664747,1010.8800453503,1.50429631534886E-06,1010.8800453503,3.76074078837214E-05,1010.8800453503,1.50429631534886E-06
1011.3000453953,0.000001503,1011.3000453953,0.0008657551,1011.3000453953,0.000001503,1011.3000453953,3.75761771284544E-05,1011.3000453953,0.000001503
1011.7200454543,1.50179941040067E-06,1011.7200454543,0.0008650365,1011.7200454543,1.50179941040067E-06,1011.7200454543,0.000037545,1011.7200454543,1.50179941040067E-06
1012.1400454227,1.50055328855504E-06,1012.1400454227,0.0007937927,1012.1400454227,1.50055328855504E-06,1012.1400454227,3.75138322138759E-05,1012.1400454227,1.50055328855504E-06
1012.5600454445,1.4993087170253E-06,1012.5600454445,0.0007931343,1012.5600454445,1.4993087170253E-06,1012.5600454445,3.74827179256326E-05,1012.5600454445,1.4993087170253E-06
1012.9800454994,1.49806569324084E-06,1012.9800454994,0.0007924768,1012.9800454994,1.49806569324084E-06,1012.9800454994,3.74516423310211E-05,1012.9800454994,1.49806569324084E-06
1013.4000454848,1.49682421463637E-06,1013.4000454848,0.00079182,1013.4000454848,1.49682421463637E-06,1013.4000454848,3.74206053659091E-05,1013.4000454848,1.49682421463637E-06
1013.8200455474,1.49558427865188E-06,1013.8200455474,0.0007911641,1013.8200455474,1.49558427865188E-06,1013.8200455474,2.39293484584301E-05,1013.8200455474,1.49558427865188E-06
1014.240045503,1.4943458827327E-06,1014.240045503,0.000790509,1014.240045503,1.4943458827327E-06,1014.240045503,2.39095341237232E-05,1014.240045503,1.4943458827327E-06
1014.6600455827,1.49310902432943E-06,1014.6600455827,0.0007898547,1014.6600455827,1.49310902432943E-06,1014.6600455827,2.38897443892709E-05,1014.6600455827,1.49310902432943E-06
1015.0800456038,1.49187370089794E-06,1015.0800456038,0.0007892012,1015.0800456038,1.49187370089794E-06,1015.0800456038,0.00002387,1015.0800456038,1.49187370089794E-06
1015.500045633,1.49063990989937E-06,1015.500045633,0.0007885485,1015.500045633,1.49063990989937E-06,1015.500045633,2.38502385583899E-05,1015.500045633,1.49063990989937E-06
1015.9200456548,1.48940764880009E-06,1015.9200456548,0.0007878966,1015.9200456548,1.48940764880009E-06,1015.9200456548,2.38305223808014E-05,1015.9200456548,1.48940764880009E-06
1016.3300456333,1.48820620052499E-06,1016.3300456333,0.0007872611,1016.3300456333,1.48820620052499E-06,1016.3300456333,2.38112992083998E-05,1016.3300456333,1.48820620052499E-06
1016.7500456676,0.000001487,1016.7500456676,0.0007866108,1016.7500456676,0.000001487,1016.7500456676,2.37916312858839E-05,1016.7500456676,0.000001487
1017.1700456623,1.48574923260017E-06,1017.1700456623,0.0007859613,1017.1700456623,1.48574923260017E-06,1017.1700456623,0.000023772,1017.1700456623,1.48574923260017E-06
1017.5900456878,1.48452302970939E-06,1017.5900456878,0.0007853127,1017.5900456878,1.48452302970939E-06,1017.5900456878,2.37523684753503E-05,1017.5900456878,1.48452302970939E-06
1018.0100457324,1.48329834418771E-06,1018.0100457324,0.0007846648,1018.0100457324,1.48329834418771E-06,1018.0100457324,3.70824586046927E-05,1018.0100457324,1.48329834418771E-06
1018.4300457009,1.48207517353258E-06,1018.4300457009,0.0007840178,1018.4300457009,1.48207517353258E-06,1018.4300457009,3.70518793383145E-05,1018.4300457009,1.48207517353258E-06
1018.85004575,1.48085351524663E-06,1018.85004575,0.0007833715,1018.85004575,1.48085351524663E-06,1018.85004575,3.70213378811658E-05,1018.85004575,1.48085351524663E-06
1019.2700457861,1.47963336683763E-06,1019.2700457861,0.0007827261,1019.2700457861,1.47963336683763E-06,1019.2700457861,3.69908341709408E-05,1019.2700457861,1.47963336683763E-06
1019.6900458,1.47841472581849E-06,1019.6900458,0.0007820814,1019.6900458,1.47841472581849E-06,1019.6900458,3.69603681454621E-05,1019.6900458,1.47841472581849E-06
1020.1100457829,1.47719758970721E-06,1020.1100457829,0.0007814375,1020.1100457829,1.47719758970721E-06,1020.1100457829,3.69299397426802E-05,1020.1100457829,1.47719758970721E-06
1020.530045811,0.000001476,1020.530045811,0.0007807945,1020.530045811,0.000001476,1020.530045811,3.68995489006731E-05,1020.530045811,0.000001476
1020.9500458772,1.47476782230586E-06,1020.9500458772,0.0007801522,1020.9500458772,1.47476782230586E-06,1020.9500458772,3.68691955576464E-05,1020.9500458772,1.47476782230586E-06
1021.3700458909,1.4735551860773E-06,1021.3700458909,0.0007132007,1021.3700458909,1.4735551860773E-06,1021.3700458909,3.68388796519325E-05,1021.3700458909,1.4735551860773E-06
1021.7800459071,1.4723728642194E-06,1021.7800459071,0.0007788852,1021.7800459071,1.4723728642194E-06,1021.7800459071,3.6809321605485E-05,1021.7800459071,1.4723728642194E-06
1022.2000459198,1.47116318008706E-06,1022.2000459198,0.000712043,1022.2000459198,1.47116318008706E-06,1022.2000459198,3.67790795021765E-05,1022.2000459198,1.47116318008706E-06
1022.6200458747,0.00000147,1022.6200458747,0.0007114582,1022.6200458747,0.00000147,1022.6200458747,3.67488746533952E-05,1022.6200458747,0.00000147
1023.0400459368,1.46874827991902E-06,1023.0400459368,0.0007769678,1023.0400459368,1.46874827991902E-06,1023.0400459368,3.67187069979755E-05,1023.0400459368,1.46874827991902E-06
1023.4600459344,1.4675430589951E-06,1023.4600459344,0.0007763303,1023.4600459344,1.4675430589951E-06,1023.4600459344,3.66885764748775E-05,1023.4600459344,1.4675430589951E-06
1023.8800459496,1.46633932092745E-06,1023.8800459496,0.0007756935,1023.8800459496,1.46633932092745E-06,1023.8800459496,3.66584830231863E-05,1023.8800459496,1.46633932092745E-06
1024.3000459807,1.46513706328448E-06,1024.3000459807,0.0007750575,1024.3000459807,1.46513706328448E-06,1024.3000459807,3.66284265821119E-05,1024.3000459807,1.46513706328448E-06
1024.720046027,1.46393628363955E-06,1024.720046027,0.0007744223,1024.720046027,1.46393628363955E-06,1024.720046027,3.65984070909888E-05,1024.720046027,1.46393628363955E-06
1025.1400460035,1.46273697957103E-06,1025.1400460035,0.0007737879,1025.1400460035,1.46273697957103E-06,1025.1400460035,3.65684244892759E-05,1025.1400460035,1.46273697957103E-06
1025.5600460801,1.46153914866223E-06,1025.5600460801,0.0007731542,1025.5600460801,1.46153914866223E-06,1025.5600460801,3.65384787165558E-05,1025.5600460801,1.46153914866223E-06
1025.9700460665,1.46037125619355E-06,1025.9700460665,0.0007725364,1025.9700460665,1.46037125619355E-06,1025.9700460665,3.65092814048386E-05,1025.9700460665,1.46037125619355E-06
1026.3900460613,1.4591763294413E-06,1026.3900460613,0.0007719043,1026.3900460613,1.4591763294413E-06,1026.3900460613,3.64794082360326E-05,1026.3900460613,1.4591763294413E-06
1026.810046087,0.000001458,1026.810046087,0.0007712729,1026.810046087,0.000001458,1026.810046087,3.64495717171366E-05,1026.810046087,0.000001458
1027.2300461471,1.45679087152893E-06,1027.2300461471,0.0007706424,1027.2300461471,1.45679087152893E-06,1027.2300461471,3.64197717882232E-05,1027.2300461471,1.45679087152893E-06
1027.6500461603,1.4556003355795E-06,1027.6500461603,0.0007700126,1027.6500461603,1.4556003355795E-06,1027.6500461603,0.00003639,1027.6500461603,1.4556003355795E-06
1028.0700461311,1.45441125844985E-06,1028.0700461311,0.0007693836,1028.0700461311,1.45441125844985E-06,1028.0700461311,3.63602814612463E-05,1028.0700461311,1.45441125844985E-06
1028.4900461501,1.45322363775756E-06,1028.4900461501,0.0007687553,1028.4900461501,1.45322363775756E-06,1028.4900461501,3.63305909439389E-05,1028.4900461501,1.45322363775756E-06
1028.9000462118,1.4520656963078E-06,1028.9000462118,0.0007681428,1028.9000462118,1.4520656963078E-06,1028.9000462118,3.63016424076949E-05,1028.9000462118,1.4520656963078E-06
1029.3200462132,1.45088094682587E-06,1029.3200462132,0.000767516,1029.3200462132,1.45088094682587E-06,1029.3200462132,0.000036272,1029.3200462132,1.45088094682587E-06
1029.7400462076,1.44969764671941E-06,1029.7400462076,0.0007668901,1029.7400462076,1.44969764671941E-06,1029.7400462076,3.62424411679852E-05,1029.7400462076,1.44969764671941E-06
1030.1600462886,1.44851579362524E-06,1030.1600462886,0.0007662649,1030.1600462886,1.44851579362524E-06,1030.1600462886,3.6212894840631E-05,1030.1600462886,1.44851579362524E-06
1030.5800462937,1.44733538518499E-06,1030.5800462937,0.0007656404,1030.5800462937,1.44733538518499E-06,1030.5800462937,3.61833846296248E-05,1030.5800462937,1.44733538518499E-06
1031.000046318,1.4461564190451E-06,1031.000046318,0.0007650167,1031.000046318,1.4461564190451E-06,1031.000046318,3.61539104761275E-05,1031.000046318,1.4461564190451E-06
1031.4200462859,0.000001445,1031.4200462859,0.0007643938,1031.4200462859,0.000001445,1031.4200462859,3.61244723214199E-05,1031.4200462859,0.000001445
1031.8300463525,1.44383078969618E-06,1031.8300463525,0.0007637865,1031.8300463525,1.44383078969618E-06,1031.8300463525,3.60957697424044E-05,1031.8300463525,1.44383078969618E-06
1032.2500463484,1.44265610223792E-06,1032.2500463484,0.0007631651,1032.2500463484,1.44265610223792E-06,1032.2500463484,3.6066402555948E-05,1032.2500463484,1.44265610223792E-06
1032.6700463322,1.44148284776909E-06,1032.6700463322,0.0007625444,1032.6700463322,1.44148284776909E-06,1032.6700463322,3.60370711942272E-05,1032.6700463322,1.44148284776909E-06
1033.0900464028,1.44031102395984E-06,1033.0900464028,0.0007619245,1033.0900464028,1.44031102395984E-06,1033.0900464028,3.60077755989961E-05,1033.0900464028,1.44031102395984E-06
1033.5100464017,1.43914062848508E-06,1033.5100464017,0.0007613054,1033.5100464017,1.43914062848508E-06,1033.5100464017,3.5978515712127E-05,1033.5100464017,1.43914062848508E-06
1033.9200464605,0.000001438,1033.9200464605,0.0007607017,1033.9200464605,0.000001438,1033.9200464605,0.00003595,1033.9200464605,0.000001438
1034.3400464307,1.43683189544324E-06,1034.3400464307,0.0007600841,1034.3400464307,1.43683189544324E-06,1034.3400464307,3.59207973860809E-05,1034.3400464307,1.43683189544324E-06
1034.7600464701,1.4356657372527E-06,1034.7600464701,0.0007594672,1034.7600464701,1.4356657372527E-06,1034.7600464701,3.58916434313174E-05,1034.7600464701,1.4356657372527E-06
1035.1800465086,1.43450099819817E-06,1035.1800465086,0.000758851,1035.1800465086,1.43450099819817E-06,1035.1800465086,3.58625249549543E-05,1035.1800465086,1.43450099819817E-06
1035.6000464768,1.43333767597794E-06,1035.6000464768,0.0007582356,1035.6000464768,1.43333767597794E-06,1035.6000464768,3.58334418994486E-05,1035.6000464768,1.43333767597794E-06
1036.0200464787,1.43217576829495E-06,1036.0200464787,0.000757621,1036.0200464787,1.43217576829495E-06,1036.0200464787,3.58043942073736E-05,1036.0200464787,1.43217576829495E-06
1036.4300465575,0.000001431,1036.4300465575,0.0007570217,1036.4300465575,0.000001431,1036.4300465575,3.5776072182648E-05,1036.4300465575,0.000001431
1036.8500465541,0,1036.8500465541,0.0007564085,1036.8500465541,1.42988376828096E-06,1036.8500465541,3.5747094207024E-05,1036.8500465541,1.42988376828096E-06
1037.2700465649,0,1037.2700465649,0.0007557961,1037.2700465649,1.42872605698424E-06,1037.2700465649,3.57181514246059E-05,1037.2700465649,1.42872605698424E-06
1037.6900466103,0,1037.6900466103,0.0007551844,1037.6900466103,1.42756975113713E-06,1037.6900466103,3.56892437784281E-05,1037.6900466103,1.42756975113713E-06
1038.1100466247,0,1038.1100466247,0.0007545735,1038.1100466247,1.42641484846561E-06,1038.1100466247,3.56603712116404E-05,1038.1100466247,1.42641484846561E-06
1038.5200466464,0,1038.5200466464,0.0007539778,1038.5200466464,1.42528879476501E-06,1038.5200466464,3.56322198691251E-05,1038.5200466464,1.42528879476501E-06
1038.9400466711,0,1038.9400466711,0.0007533683,1038.9400466711,1.42413665836633E-06,1038.9400466711,3.56034164591581E-05,1038.9400466711,1.42413665836633E-06
1039.3600466548,0,1039.3600466548,0.0007527596,1039.3600466548,0.000001423,1039.3600466548,3.55746479600625E-05,1039.3600466548,0.000001423
